s2orc_paper_id;mag_id;journal_id;journal_cc
119206900;2088380936;78376336;98141
119163496;2345524100;106263159;2901
18935413;2064642059;136228885;90
119203764;2726138212;2764664775;22954
57560403;2018854007;126715266;6320
118896512;2959374073;24807848;8274991
119157586;2963052004;100601982;605721
199552001;2967384074;195663288;2486617
43357553;1520895626;207178839;5016394
119409325;2913452300;178776955;1245854
54953484;2962783792;28462638;23230
117199635;1490092106;133490392;3199219
118503155;2467071410;201345032;573
117877608;1553699470;195663288;2486617
55003098;1608747372;100601982;605721
9461793;1713790105;88345224;25556
119261734;1869941867;195663288;2486617
14312489;1870230384;100695177;874804
789914;1871224919;195663288;2486617
28732201;1887972676;187585107;1398361
13025942;1977659055;134818455;256603
9107452;1988864498;2898246533;246019
119110111;1990091487;2500088085;36711
1922;1991539700;35440848;28834
16843807;1992419572;183492911;394738
116058913;1994754916;1980519;6235692
16852734;2002099524;92766711;51599
17531233;2003735656;21752972;7482
54861103;2024144957;84214272;52520
18464626;2036513023;79244937;590583
13576918;2038617524;2939117604;88105
56369556;2059655518;82835231;244414
118512926;2075606062;170977379;13406
119614651;2077959010;138240904;46488
12859087;2087837445;95126927;65740
15919226;2089254289;190924190;671326
118491358;2090926146;62159105;2003701
14088879;2091263038;100601982;605721
10158643;2092704115;164906323;38242
8508381;2095008926;192217950;278389
8536288;2100988674;99746170;77533
16315247;2107550157;8839896;17364
118964788;2108894624;115510430;349451
119274999;2134958977;159544283;215855
14237323;2145577844;195663288;2486617
56061151;2147126008;195663288;2486617
18129486;2164835360;195663288;2486617
119568366;2164857268;4805881;101383
8901843;2167683172;205231332;1790391
119215900;2341613543;39612629;116787
206040686;2394937401;23181512;586551
53626093;2507409198;184816971;307040
118449977;2537415379;148121101;326588
119082960;2558554271;10873449;188197
119502173;2589191613;1980519;6235692
118394310;2605182380;188605413;827481
119221679;2610302088;28882882;156134
118616368;2736795225;2764851293;3288
409600;2087277157;148303206;154029
102352865;2950084414;187585107;1398361
4280624;2952551570;89613883;1650
119095259;2955647995;178776955;1245854
