s2orc_paper_id;mag_id;year;author_num;citation_count;reference_count;topic_size;first_author_prod;first_author_h_index;last_author_index;last_author_prod;last_author_h_index;title_len
108283960;2059779735;2012;3;8;8;41214;62;20;3;351;54;10
17612435;2060331998;2002;5;187;79;199756;13;8;5;595;116;10
73582881;2060437372;2008;1;5;8;16271;34;7;1;34;7;6
119162785;2075261610;2015;1;5;38;148553;20;8;1;20;8;16
8769425;2081018555;1998;2;3;24;49538;138;19;2;52;11;13
197018999;2090072502;2014;4;108;54;152066;29;14;4;26;8;11
18631009;2093947152;2001;2;3;1;273451;175;56;2;30;13;3
118702270;2096952479;2017;1;13;24;324727;35;6;1;35;6;8
14020395;2107543037;2000;5;4;1;27409;306;51;5;19;2;8
118650763;2111936273;2011;13;24;143;199756;103;32;9;1108;181;11
18720221;2132349106;2005;3;403;34;77444;100;27;3;58;17;14
15383242;2132980074;1989;2;881;17;57216;194;58;2;310;93;4
17149306;2134296073;2007;5;14;54;58436;29;12;5;411;96;11
1910767;2135312934;2008;3;221;36;58344;271;79;3;309;89;11
119240672;2139217167;2010;4;25;40;30803;28;9;4;52;16;7
14527987;2143513889;2013;2;46;79;25576;28;5;2;55;15;8
14586439;2150683523;2000;3;8;17;23329;9;3;3;235;16;10
51916356;2272169037;2016;2;11;63;704502;14;4;2;175;29;14
56306932;2294458159;2016;5;65;48;25394;214;32;5;69;15;14
118645350;2339457003;2016;2;6;83;80030;36;14;2;64;15;14
119308804;2575901458;2020;4;3;24;94345;31;8;4;37;9;11
3177003;2612932164;2002;1;3;0;10275;132;45;1;132;45;11
37078649;2694538610;2006;2;8;0;183567;333;39;2;28;9;12
8158693;2718510320;2005;2;4;0;130459;56;23;2;522;63;8
118368107;2801015765;2018;2;16;19;55817;127;30;2;7;3;13
116890463;2809293546;2019;3;7;0;27246;36;6;3;194;28;11
119096804;2951611173;2017;2;3;37;80030;244;24;2;79;15;10
182952893;2952515081;2019;8;21;66;667;17;5;8;148;21;8
118925228;2952579104;2019;3;1;20;30550;86;12;3;20;4;9
